Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
13-05-2010,23,20,49.0,143.0,,49.0,MPCB-SWGT
17-05-2010,27,38,56.0,181.0,,56.0,MPCB-SWGT
20-05-2010,35,20,65.0,307.0,,65.0,MPCB-SWGT
24-05-2010,32,19,39.0,143.0,,39.0,MPCB-SWGT
27-05-2010,37,11,101.0,282.0,,101.0,MPCB-SWGT
31-05-2010,17,22,55.0,350.0,,55.0,MPCB-SWGT
2010-03-06 00:00:00,32,24,40.0,134.0,,40.0,MPCB-SWGT
2010-04-06 00:00:00,18,24,47.0,138.0,,47.0,MPCB-SWGT
2010-07-06 00:00:00,10,10,29.0,103.0,,29.0,MPCB-SWGT
2010-10-06 00:00:00,21,36,66.0,177.0,,66.0,MPCB-SWGT
14-06-2010,14,31,44.0,107.0,,44.0,MPCB-SWGT
17-06-2010,15,28,30.0,63.0,,35.0,MPCB-SWGT
21-06-2010,16,21,22.0,192.0,,26.0,MPCB-SWGT
24-06-2010,19,21,29.0,49.0,,29.0,MPCB-SWGT
28-06-2010,19,22,30.0,139.0,,30.0,MPCB-SWGT
2010-01-07 00:00:00,11,19,31.0,68.0,,31.0,MPCB-SWGT
2010-05-07 00:00:00,13,14,27.0,63.0,,27.0,MPCB-SWGT
2010-08-07 00:00:00,12,12,19.0,44.0,,19.0,MPCB-SWGT
2010-12-07 00:00:00,11,53,21.0,56.0,,66.0,MPCB-SWGT
15-07-2010,16,26,29.0,82.0,,33.0,MPCB-SWGT
19-07-2010,13,19,25.0,59.0,,25.0,MPCB-SWGT
22-07-2010,17,21,34.0,110.0,,34.0,MPCB-SWGT
26-07-2010,18,22,34.0,52.0,,34.0,MPCB-SWGT
29-07-2010,35,24,41.0,41.0,,41.0,MPCB-SWGT
2010-02-08 00:00:00,39,16,36.0,91.0,,36.0,MPCB-SWGT
2010-05-08 00:00:00,47,21,45.0,93.0,,59.0,MPCB-SWGT
2010-09-08 00:00:00,46,14,28.0,87.0,,58.0,MPCB-SWGT
2010-12-08 00:00:00,41,22,34.0,74.0,,51.0,MPCB-SWGT
16-08-2010,44,25,39.0,89.0,,55.0,MPCB-SWGT
19-08-2010,29,37,18.0,43.0,,46.0,MPCB-SWGT
23-08-2010,42,31,25.0,64.0,,53.0,MPCB-SWGT
26-08-2010,22,29,27.0,54.0,,36.0,MPCB-SWGT
30-08-2010,14,22,23.0,88.0,,28.0,MPCB-SWGT
2010-02-09 00:00:00,14,46,24.0,52.0,,58.0,MPCB-SWGT
2010-06-09 00:00:00,17,30,14.0,38.0,,38.0,MPCB-SWGT
2010-09-09 00:00:00,16,42,23.0,107.0,,53.0,MPCB-SWGT
13-09-2010,21,31,17.0,34.0,,39.0,MPCB-SWGT
16-09-2010,21,19,11.0,42.0,,24.0,MPCB-SWGT
20-09-2010,25,40,23.0,64.0,,50.0,MPCB-SWGT
23-09-2010,24,45,64.0,108.0,,64.0,MPCB-SWGT
27-09-2010,34,22,52.0,152.0,,52.0,MPCB-SWGT
30-09-2010,29,52,74.0,229.0,,74.0,MPCB-SWGT
2010-04-10 00:00:00,32,41,46.0,130.0,,51.0,MPCB-SWGT
2010-07-10 00:00:00,33,17,84.0,179.0,,84.0,MPCB-SWGT
14-10-2010,20,46,50.0,116.0,,58.0,MPCB-SWGT
18-10-2010,24,63,84.0,134.0,,84.0,MPCB-SWGT
21-10-2010,37,56,31.0,56.0,,70.0,MPCB-SWGT
25-10-2010,21,71,98.0,172.0,,98.0,MPCB-SWGT
28-10-2010,18,73,69.0,214.0,,91.0,MPCB-SWGT
2010-01-11 00:00:00,18,61,109.0,323.0,,106.0,MPCB-SWGT
2010-04-11 00:00:00,29,50,153.0,267.0,,135.0,MPCB-SWGT
2010-08-11 00:00:00,24,58,87.0,276.0,,87.0,MPCB-SWGT
2010-11-11 00:00:00,22,57,81.0,131.0,,81.0,MPCB-SWGT
15-11-2010,20,77,96.0,259.0,,96.0,MPCB-SWGT
18-11-2010,21,65,98.0,239.0,,98.0,MPCB-SWGT
22-11-2010,17,62,87.0,240.0,,87.0,MPCB-SWGT
25-11-2010,19,82,96.0,210.0,,102.0,MPCB-SWGT
26-11-2010,21,92,236.0,420.0,,191.0,MPCB-SWGT
2011-03-01 00:00:00,59,118,195.0,421.0,,163.0,MPCB-SWGT
2011-06-01 00:00:00,28,92,175.0,447.0,,150.0,MPCB-SWGT
2011-10-01 00:00:00,19,98,180.0,386.0,,153.0,MPCB-SWGT
13-01-2011,17,98,169.0,383.0,,146.0,MPCB-SWGT
16-01-2011,17,104,145.0,538.0,,130.0,MPCB-SWGT
20-01-2011,26,138,155.0,346.0,,158.0,MPCB-SWGT
24-01-2011,24,101,164.0,355.0,,143.0,MPCB-SWGT
27-01-2011,11,68,130.0,346.0,,120.0,MPCB-SWGT
31-01-2011,12,116,147.0,323.0,,136.0,MPCB-SWGT
2011-03-02 00:00:00,16,110,176.0,467.0,,151.0,MPCB-SWGT
2011-07-02 00:00:00,19,118,121.0,299.0,,138.0,MPCB-SWGT
2011-10-02 00:00:00,20,123,133.0,337.0,,143.0,MPCB-SWGT
14-02-2011,22,93,111.0,321.0,,113.0,MPCB-SWGT
17-02-2011,22,79,89.0,228.0,,99.0,MPCB-SWGT
21-02-2011,18,107,391.0,584.0,,351.0,MPCB-SWGT
24-02-2011,15,38,89.0,212.0,,89.0,MPCB-SWGT
28-02-2011,14,112,101.0,265.0,,132.0,MPCB-SWGT
2011-03-03 00:00:00,16,63,104.0,257.0,,103.0,MPCB-SWGT
2011-07-03 00:00:00,24,80,120.0,370.0,,113.0,MPCB-SWGT
2011-11-03 00:00:00,11,89,157.0,417.0,,138.0,MPCB-SWGT
14-03-2011,47,100,133.0,325.0,,122.0,MPCB-SWGT
17-03-2011,22,119,153.0,385.0,,139.0,MPCB-SWGT
21-03-2011,23,56,79.0,224.0,,79.0,MPCB-SWGT
24-03-2011,17,55,75.0,198.0,,75.0,MPCB-SWGT
28-03-2011,16,82,110.0,257.0,,107.0,MPCB-SWGT
31-03-2011,21,59,84.0,270.0,,84.0,MPCB-SWGT
2011-04-04 00:00:00,30,58,68.0,252.0,,73.0,MPCB-SWGT
2011-07-04 00:00:00,34,72,59.0,179.0,,90.0,MPCB-SWGT
2011-11-04 00:00:00,31,71,71.0,207.0,,89.0,MPCB-SWGT
14-04-2011,15,43,73.0,197.0,,73.0,MPCB-SWGT
17-04-2011,14,67,72.0,266.0,,84.0,MPCB-SWGT
21-04-2011,25,61,73.0,260.0,,76.0,MPCB-SWGT
25-04-2011,15,65,87.0,236.0,,87.0,MPCB-SWGT
2011-01-05 00:00:00,24,61,81.0,224.0,,81.0,MPCB-SWGT
2011-02-05 00:00:00,21,94,59.0,232.0,,114.0,MPCB-SWGT
2011-05-05 00:00:00,19,46,59.0,178.0,,59.0,MPCB-SWGT
2011-09-05 00:00:00,17,45,49.0,148.0,,56.0,MPCB-SWGT
2011-12-05 00:00:00,16,47,51.0,214.0,,59.0,MPCB-SWGT
16-05-2011,17,67,81.0,237.0,,84.0,MPCB-SWGT
19-05-2011,19,34,38.0,109.0,,43.0,MPCB-SWGT
23-05-2011,35,39,29.0,101.0,,49.0,MPCB-SWGT
29-05-2011,17,29,52.0,172.0,,52.0,MPCB-SWGT
2011-02-07 00:00:00,54,59,69.0,155.0,,74.0,MPCB-SWGT
2011-07-07 00:00:00,46,49,61.0,106.0,,61.0,MPCB-SWGT
2011-11-07 00:00:00,46,54,46.0,70.0,,68.0,MPCB-SWGT
14-07-2011,48,50,35.0,58.0,,63.0,MPCB-SWGT
18-07-2011,53,52,26.0,63.0,,66.0,MPCB-SWGT
21-07-2011,49,57,27.0,66.0,,71.0,MPCB-SWGT
25-07-2011,51,57,44.0,129.0,,71.0,MPCB-SWGT
26-07-2011,62,59,28.0,63.0,,78.0,MPCB-SWGT
2011-01-08 00:00:00,54,58,24.0,76.0,,73.0,MPCB-SWGT
2011-04-08 00:00:00,55,57,33.0,77.0,,71.0,MPCB-SWGT
2011-08-08 00:00:00,51,56,33.0,66.0,,70.0,MPCB-SWGT
2011-11-08 00:00:00,50,41,31.0,75.0,,63.0,MPCB-SWGT
18-08-2011,66,57,34.0,99.0,,83.0,MPCB-SWGT
22-08-2011,57,59,34.0,67.0,,74.0,MPCB-SWGT
25-08-2011,56,59,14.0,76.0,,74.0,MPCB-SWGT
29-08-2011,58,49,15.0,49.0,,73.0,MPCB-SWGT
2011-01-09 00:00:00,62,57,14.0,21.0,,78.0,MPCB-SWGT
2011-05-09 00:00:00,59,55,42.0,57.0,,74.0,MPCB-SWGT
2011-08-09 00:00:00,63,50,20.0,47.0,,79.0,MPCB-SWGT
2011-12-09 00:00:00,25,56,29.0,67.0,,70.0,MPCB-SWGT
15-09-2011,24,27,73.0,100.0,,73.0,MPCB-SWGT
19-09-2011,39,25,21.0,35.0,,31.0,MPCB-SWGT
25-09-2011,13,37,48.0,86.0,,48.0,MPCB-SWGT
26-09-2011,15,13,28.0,69.0,,28.0,MPCB-SWGT
2011-03-10 00:00:00,17,28,40.0,98.0,,40.0,MPCB-SWGT
2011-06-10 00:00:00,14,25,65.0,115.0,,65.0,MPCB-SWGT
2011-10-10 00:00:00,29,67,55.0,110.0,,84.0,MPCB-SWGT
13-10-2011,18,67,76.0,97.0,,84.0,MPCB-SWGT
17-10-2011,24,35,67.0,148.0,,67.0,MPCB-SWGT
20-10-2011,12,47,64.0,99.0,,64.0,MPCB-SWGT
26-10-2011,24,64,242.0,400.0,,195.0,MPCB-SWGT
27-10-2011,17,63,166.0,308.0,,144.0,MPCB-SWGT
31-10-2011,17,71,122.0,255.0,,115.0,MPCB-SWGT
2011-03-11 00:00:00,14,90,126.0,261.0,,117.0,MPCB-SWGT
2011-07-11 00:00:00,22,73,181.0,335.0,,154.0,MPCB-SWGT
2011-10-11 00:00:00,24,87,124.0,268.0,,116.0,MPCB-SWGT
14-11-2011,35,91,157.0,350.0,,138.0,MPCB-SWGT
17-11-2011,19,92,128.0,227.0,,119.0,MPCB-SWGT
21-11-2011,21,102,169.0,320.0,,146.0,MPCB-SWGT
24-11-2011,21,103,154.0,328.0,,136.0,MPCB-SWGT
28-11-2011,30,70,94.0,256.0,,94.0,MPCB-SWGT
2011-01-12 00:00:00,30,107,124.0,242.0,,127.0,MPCB-SWGT
2011-05-12 00:00:00,34,87,132.0,366.0,,121.0,MPCB-SWGT
2011-08-12 00:00:00,12,85,138.0,364.0,,125.0,MPCB-SWGT
2011-11-12 00:00:00,15,84,126.0,270.0,,117.0,MPCB-SWGT
2011-12-12 00:00:00,15,104,173.0,339.0,,149.0,MPCB-SWGT
14-12-2011,14,125,151.0,329.0,,145.0,MPCB-SWGT
15-12-2011,17,109,189.0,351.0,,159.0,MPCB-SWGT
26-12-2011,17,83,130.0,285.0,,120.0,MPCB-SWGT
29-12-2011,13,95,179.0,305.0,,153.0,MPCB-SWGT
2009-02-01 00:00:00,30,48,205.0,415.0,,170.0,MPCB-BSRI
2009-03-01 00:00:00,20,35,171.0,323.0,,147.0,MPCB-BSRI
2009-06-01 00:00:00,28,38,135.0,305.0,,123.0,MPCB-BSRI
2009-07-01 00:00:00,13,26,149.0,326.0,,133.0,MPCB-BSRI
2009-10-01 00:00:00,23,33,155.0,368.0,,137.0,MPCB-BSRI
2009-11-01 00:00:00,29,35,126.0,294.0,,117.0,MPCB-BSRI
14-01-2009,22,46,115.0,278.0,,110.0,MPCB-BSRI
17-01-2009,35,43,174.0,393.0,,149.0,MPCB-BSRI
21-01-2009,23,33,196.0,395.0,,164.0,MPCB-BSRI
24-01-2009,26,37,198.0,417.0,,165.0,MPCB-BSRI
28-01-2009,22,40,168.0,425.0,,145.0,MPCB-BSRI
31-01-2009,23,47,155.0,330.0,,137.0,MPCB-BSRI
2009-04-02 00:00:00,20,29,158.0,461.0,,139.0,MPCB-BSRI
2009-07-02 00:00:00,21,26,177.0,435.0,,151.0,MPCB-BSRI
2009-11-02 00:00:00,17,31,157.0,412.0,,138.0,MPCB-BSRI
14-02-2009,16,27,131.0,314.0,,121.0,MPCB-BSRI
18-02-2009,16,27,146.0,349.0,,131.0,MPCB-BSRI
21-02-2009,18,34,191.0,457.0,,161.0,MPCB-BSRI
25-02-2009,18,40,147.0,373.0,,131.0,MPCB-BSRI
28-02-2009,32,38,215.0,457.0,,177.0,MPCB-BSRI
2009-04-03 00:00:00,24,34,162.0,567.0,,141.0,MPCB-BSRI
2009-07-03 00:00:00,29,40,129.0,330.0,,119.0,MPCB-BSRI
2009-11-03 00:00:00,32,39,89.0,234.0,,89.0,MPCB-BSRI
14-03-2009,38,56,71.0,153.0,,71.0,MPCB-BSRI
18-03-2009,44,70,93.0,259.0,,93.0,MPCB-BSRI
21-03-2009,30,28,85.0,219.0,,85.0,MPCB-BSRI
25-03-2009,42,49,99.0,239.0,,99.0,MPCB-BSRI
28-03-2009,44,66,76.0,213.0,,83.0,MPCB-BSRI
2009-01-04 00:00:00,26,28,102.0,261.0,,101.0,MPCB-BSRI
2009-04-04 00:00:00,17,30,86.0,233.0,,86.0,MPCB-BSRI
2009-08-04 00:00:00,33,26,60.0,228.0,,60.0,MPCB-BSRI
2009-11-04 00:00:00,32,41,91.0,280.0,,91.0,MPCB-BSRI
15-04-2009,25,33,67.0,214.0,,67.0,MPCB-BSRI
18-04-2009,32,35,98.0,302.0,,98.0,MPCB-BSRI
22-04-2009,35,31,88.0,200.0,,88.0,MPCB-BSRI
25-04-2009,30,26,89.0,284.0,,89.0,MPCB-BSRI
29-04-2009,28,32,75.0,213.0,,75.0,MPCB-BSRI
2009-02-05 00:00:00,33,30,61.0,210.0,,61.0,MPCB-BSRI
2009-06-05 00:00:00,29,42,54.0,153.0,,54.0,MPCB-BSRI
2009-09-05 00:00:00,41,32,69.0,242.0,,69.0,MPCB-BSRI
13-05-2009,35,36,44.0,180.0,,45.0,MPCB-BSRI
16-05-2009,47,31,40.0,123.0,,59.0,MPCB-BSRI
20-05-2009,37,35,40.0,103.0,,44.0,MPCB-BSRI
23-05-2009,35,34,68.0,223.0,,68.0,MPCB-BSRI
27-05-2009,13,14,34.0,136.0,,34.0,MPCB-BSRI
30-05-2009,18,21,31.0,126.0,,31.0,MPCB-BSRI
2009-03-06 00:00:00,20,24,28.0,112.0,,30.0,MPCB-BSRI
2009-06-06 00:00:00,17,22,46.0,112.0,,46.0,MPCB-BSRI
2009-10-06 00:00:00,27,25,29.0,91.0,,31.0,MPCB-BSRI
13-06-2009,21,23,31.0,101.0,,31.0,MPCB-BSRI
17-06-2009,21,21,29.0,132.0,,29.0,MPCB-BSRI
20-06-2009,32,43,51.0,110.0,,54.0,MPCB-BSRI
24-06-2009,28,26,28.0,108.0,,33.0,MPCB-BSRI
27-06-2009,15,19,25.0,63.0,,25.0,MPCB-BSRI
2009-01-07 00:00:00,19,24,20.0,50.0,,30.0,MPCB-BSRI
2009-04-07 00:00:00,31,30,27.0,61.0,,38.0,MPCB-BSRI
2009-08-07 00:00:00,31,42,41.0,89.0,,53.0,MPCB-BSRI
2009-11-07 00:00:00,34,44,32.0,60.0,,55.0,MPCB-BSRI
15-07-2009,44,41,35.0,56.0,,55.0,MPCB-BSRI
18-07-2009,25,41,98.0,139.0,,98.0,MPCB-BSRI
22-07-2009,29,45,23.0,42.0,,56.0,MPCB-BSRI
25-07-2009,13,37,25.0,63.0,,46.0,MPCB-BSRI
29-07-2009,16,21,29.0,48.0,,29.0,MPCB-BSRI
2009-01-08 00:00:00,21,36,28.0,90.0,,45.0,MPCB-BSRI
2009-05-08 00:00:00,19,29,44.0,119.0,,44.0,MPCB-BSRI
2009-08-08 00:00:00,23,43,35.0,132.0,,54.0,MPCB-BSRI
2009-12-08 00:00:00,14,31,23.0,71.0,,39.0,MPCB-BSRI
15-08-2009,17,31,24.0,63.0,,39.0,MPCB-BSRI
19-08-2009,13,24,52.0,120.0,,52.0,MPCB-BSRI
22-08-2009,14,20,44.0,84.0,,44.0,MPCB-BSRI
26-08-2009,12,31,18.0,67.0,,39.0,MPCB-BSRI
29-08-2009,19,32,30.0,58.0,,40.0,MPCB-BSRI
2009-02-09 00:00:00,16,22,22.0,59.0,,28.0,MPCB-BSRI
2009-05-09 00:00:00,18,26,34.0,69.0,,34.0,MPCB-BSRI
2009-09-09 00:00:00,19,35,43.0,127.0,,44.0,MPCB-BSRI
2009-12-09 00:00:00,18,32,61.0,128.0,,61.0,MPCB-BSRI
16-09-2009,19,30,48.0,90.0,,48.0,MPCB-BSRI
19-09-2009,12,29,55.0,98.0,,55.0,MPCB-BSRI
23-09-2009,18,34,52.0,94.0,,52.0,MPCB-BSRI
26-09-2009,17,29,55.0,93.0,,55.0,MPCB-BSRI
30-09-2009,25,34,63.0,143.0,,63.0,MPCB-BSRI
2009-03-10 00:00:00,12,31,55.0,137.0,,55.0,MPCB-BSRI
2009-07-10 00:00:00,15,28,28.0,69.0,,35.0,MPCB-BSRI
17-10-2009,23,35,157.0,204.0,,138.0,MPCB-BSRI
19-10-2009,26,30,77.0,132.0,,77.0,MPCB-BSRI
21-10-2009,27,27,82.0,144.0,,82.0,MPCB-BSRI
24-10-2009,38,50,114.0,232.0,,109.0,MPCB-BSRI
28-10-2009,22,32,134.0,303.0,,123.0,MPCB-BSRI
31-10-2009,62,38,156.0,329.0,,137.0,MPCB-BSRI
2009-04-11 00:00:00,60,31,130.0,256.0,,120.0,MPCB-BSRI
2009-07-11 00:00:00,43,41,83.0,214.0,,83.0,MPCB-BSRI
14-11-2009,11,37,90.0,138.0,,90.0,MPCB-BSRI
18-11-2009,29,50,73.0,152.0,,73.0,MPCB-BSRI
21-11-2009,31,27,77.0,186.0,,77.0,MPCB-BSRI
22-11-2009,40,20,116.0,178.0,,111.0,MPCB-BSRI
25-11-2009,43,65,138.0,271.0,,125.0,MPCB-BSRI
28-11-2009,48,44,115.0,352.0,,110.0,MPCB-BSRI
2009-02-12 00:00:00,60,40,162.0,228.0,,141.0,MPCB-BSRI
2009-05-12 00:00:00,51,53,177.0,370.0,,151.0,MPCB-BSRI
2009-09-12 00:00:00,70,51,138.0,256.0,,125.0,MPCB-BSRI
2009-12-12 00:00:00,75,53,197.0,352.0,,165.0,MPCB-BSRI
16-12-2009,99,58,137.0,323.0,,125.0,MPCB-BSRI
19-12-2009,95,25,101.0,207.0,,105.0,MPCB-BSRI
23-12-2009,99,25,149.0,256.0,,133.0,MPCB-BSRI
26-12-2009,69,57,204.0,340.0,,169.0,MPCB-BSRI
30-12-2009,79,40,122.0,273.0,,115.0,MPCB-BSRI
2010-02-01 00:00:00,83,38,121.0,255.0,,114.0,MPCB-BSRI
2010-06-01 00:00:00,103,35,122.0,242.0,,115.0,MPCB-BSRI
13-01-2010,60,41,88.0,191.0,,88.0,MPCB-BSRI
16-01-2010,86,41,121.0,222.0,,114.0,MPCB-BSRI
20-01-2010,195,45,159.0,316.0,,139.0,MPCB-BSRI
23-01-2010,86,41,170.0,389.0,,147.0,MPCB-BSRI
27-01-2010,89,51,164.0,344.0,,143.0,MPCB-BSRI
29-01-2010,101,62,202.0,422.0,,168.0,MPCB-BSRI
31-01-2010,46,46,166.0,324.0,,144.0,MPCB-BSRI
2010-03-02 00:00:00,42,56,184.0,326.0,,156.0,MPCB-BSRI
2010-06-02 00:00:00,94,52,206.0,433.0,,171.0,MPCB-BSRI
2010-10-02 00:00:00,67,44,158.0,220.0,,139.0,MPCB-BSRI
13-02-2010,67,48,134.0,303.0,,123.0,MPCB-BSRI
17-02-2010,96,51,139.0,297.0,,126.0,MPCB-BSRI
20-02-2010,86,48,151.0,264.0,,134.0,MPCB-BSRI
24-02-2010,44,36,203.0,277.0,,169.0,MPCB-BSRI
27-02-2010,41,55,166.0,325.0,,144.0,MPCB-BSRI
2010-03-03 00:00:00,47,37,91.0,298.0,,91.0,MPCB-BSRI
2010-06-03 00:00:00,40,43,84.0,277.0,,84.0,MPCB-BSRI
2010-10-03 00:00:00,74,60,143.0,310.0,,129.0,MPCB-BSRI
13-03-2010,52,34,106.0,212.0,,104.0,MPCB-BSRI
17-03-2010,59,36,105.0,204.0,,103.0,MPCB-BSRI
20-03-2010,64,30,123.0,298.0,,115.0,MPCB-BSRI
24-03-2010,68,30,104.0,420.0,,103.0,MPCB-BSRI
27-03-2010,54,33,95.0,235.0,,95.0,MPCB-BSRI
2010-02-04 00:00:00,40,39,73.0,240.0,,73.0,MPCB-BSRI
2010-03-04 00:00:00,34,27,89.0,353.0,,89.0,MPCB-BSRI
2010-07-04 00:00:00,48,49,121.0,303.0,,114.0,MPCB-BSRI
2010-10-04 00:00:00,20,26,73.0,180.0,,73.0,MPCB-BSRI
14-04-2010,17,43,80.0,239.0,,80.0,MPCB-BSRI
17-04-2010,22,36,67.0,391.0,,67.0,MPCB-BSRI
21-04-2010,15,26,63.0,229.0,,63.0,MPCB-BSRI
24-04-2010,42,31,63.0,226.0,,63.0,MPCB-BSRI
28-04-2010,23,19,73.0,265.0,,73.0,MPCB-BSRI
2010-01-05 00:00:00,31,26,61.0,166.0,,61.0,MPCB-BSRI
2010-05-05 00:00:00,31,32,48.0,174.0,,48.0,MPCB-BSRI
2010-08-05 00:00:00,22,49,79.0,169.0,,79.0,MPCB-BSRI
2010-12-05 00:00:00,23,20,51.0,158.0,,51.0,MPCB-BSRI
15-05-2010,18,20,46.0,133.0,,46.0,MPCB-BSRI
19-05-2010,31,19,64.0,194.0,,64.0,MPCB-BSRI
22-05-2010,31,12,55.0,150.0,,55.0,MPCB-BSRI
26-05-2010,36,12,39.0,210.0,,39.0,MPCB-BSRI
29-05-2010,30,14,37.0,124.0,,37.0,MPCB-BSRI
2010-02-06 00:00:00,26,21,32.0,133.0,,32.0,MPCB-BSRI
2010-06-06 00:00:00,15,22,27.0,171.0,,28.0,MPCB-BSRI
2010-09-06 00:00:00,29,27,34.0,98.0,,34.0,MPCB-BSRI
13-06-2010,16,39,61.0,81.0,,61.0,MPCB-BSRI
16-06-2010,38,26,41.0,66.0,,41.0,MPCB-BSRI
17-06-2010,20,32,39.0,84.0,,40.0,MPCB-BSRI
20-06-2010,18,25,25.0,77.0,,31.0,MPCB-BSRI
23-06-2010,14,18,21.0,63.0,,23.0,MPCB-BSRI
27-06-2010,14,13,15.0,164.0,,16.0,MPCB-BSRI
30-06-2010,12,25,34.0,78.0,,34.0,MPCB-BSRI
2010-04-07 00:00:00,13,17,27.0,102.0,,27.0,MPCB-BSRI
2010-07-07 00:00:00,13,13,32.0,157.0,,32.0,MPCB-BSRI
2010-11-07 00:00:00,13,28,19.0,59.0,,35.0,MPCB-BSRI
14-07-2010,18,16,31.0,98.0,,31.0,MPCB-BSRI
17-07-2010,13,19,25.0,79.0,,25.0,MPCB-BSRI
21-07-2010,11,20,28.0,80.0,,28.0,MPCB-BSRI
25-07-2010,14,17,74.0,97.0,,74.0,MPCB-BSRI
28-07-2010,21,31,53.0,78.0,,53.0,MPCB-BSRI
31-07-2010,37,24,37.0,58.0,,37.0,MPCB-BSRI
2010-04-08 00:00:00,34,14,50.0,115.0,,50.0,MPCB-BSRI
2010-07-08 00:00:00,37,26,32.0,100.0,,33.0,MPCB-BSRI
2010-11-08 00:00:00,34,25,37.0,132.0,,37.0,MPCB-BSRI
14-08-2010,30,20,25.0,130.0,,25.0,MPCB-BSRI
18-08-2010,31,33,20.0,59.0,,41.0,MPCB-BSRI
21-08-2010,56,43,31.0,130.0,,70.0,MPCB-BSRI
25-08-2010,44,31,31.0,101.0,,55.0,MPCB-BSRI
28-08-2010,21,31,35.0,164.0,,39.0,MPCB-BSRI
2010-01-09 00:00:00,15,31,35.0,87.0,,39.0,MPCB-BSRI
2010-05-09 00:00:00,16,23,22.0,93.0,,29.0,MPCB-BSRI
2010-08-09 00:00:00,18,30,27.0,45.0,,38.0,MPCB-BSRI
2010-11-09 00:00:00,17,31,31.0,70.0,,39.0,MPCB-BSRI
15-09-2010,24,48,21.0,58.0,,60.0,MPCB-BSRI
19-09-2010,32,44,54.0,123.0,,55.0,MPCB-BSRI
22-09-2010,25,26,53.0,92.0,,53.0,MPCB-BSRI
26-09-2010,27,33,84.0,208.0,,84.0,MPCB-BSRI
29-09-2010,29,25,53.0,95.0,,53.0,MPCB-BSRI
2010-02-10 00:00:00,41,39,91.0,143.0,,91.0,MPCB-BSRI
2010-06-10 00:00:00,49,47,86.0,121.0,,86.0,MPCB-BSRI
2010-10-10 00:00:00,18,41,77.0,186.0,,77.0,MPCB-BSRI
13-10-2010,25,49,65.0,84.0,,65.0,MPCB-BSRI
16-10-2010,21,30,95.0,126.0,,95.0,MPCB-BSRI
20-10-2010,22,50,57.0,82.0,,63.0,MPCB-BSRI
23-10-2010,31,55,61.0,112.0,,69.0,MPCB-BSRI
27-10-2010,64,52,125.0,212.0,,117.0,MPCB-BSRI
30-10-2010,41,36,145.0,311.0,,130.0,MPCB-BSRI
2010-03-11 00:00:00,74,58,82.0,140.0,,93.0,MPCB-BSRI
2010-05-11 00:00:00,45,39,199.0,220.0,,166.0,MPCB-BSRI
2010-10-11 00:00:00,21,40,85.0,115.0,,85.0,MPCB-BSRI
13-11-2010,17,44,68.0,118.0,,68.0,MPCB-BSRI
17-11-2010,35,32,70.0,107.0,,70.0,MPCB-BSRI
20-11-2010,15,42,78.0,115.0,,78.0,MPCB-BSRI
24-11-2010,26,47,57.0,87.0,,59.0,MPCB-BSRI
27-11-2010,74,40,119.0,216.0,,113.0,MPCB-BSRI
2011-01-01 00:00:00,50,31,150.0,330.0,,133.0,MPCB-BSRI
2011-05-01 00:00:00,64,44,152.0,262.0,,135.0,MPCB-BSRI
2011-08-01 00:00:00,62,57,217.0,383.0,,178.0,MPCB-BSRI
2011-12-01 00:00:00,95,85,237.0,618.0,,191.0,MPCB-BSRI
15-01-2011,28,66,179.0,374.0,,153.0,MPCB-BSRI
19-01-2011,41,80,181.0,388.0,,154.0,MPCB-BSRI
23-01-2011,33,75,211.0,387.0,,174.0,MPCB-BSRI
26-01-2011,33,64,147.0,322.0,,131.0,MPCB-BSRI
31-01-2011,11,74,154.0,309.0,,136.0,MPCB-BSRI
2011-02-02 00:00:00,17,71,217.0,392.0,,178.0,MPCB-BSRI
2011-05-02 00:00:00,20,62,196.0,407.0,,164.0,MPCB-BSRI
2011-09-02 00:00:00,18,73,162.0,404.0,,141.0,MPCB-BSRI
2011-12-02 00:00:00,20,71,179.0,391.0,,153.0,MPCB-BSRI
16-02-2011,23,47,85.0,249.0,,85.0,MPCB-BSRI
19-02-2011,21,71,162.0,404.0,,141.0,MPCB-BSRI
23-02-2011,28,31,112.0,297.0,,108.0,MPCB-BSRI
26-02-2011,37,57,133.0,357.0,,122.0,MPCB-BSRI
2011-02-03 00:00:00,35,52,122.0,279.0,,115.0,MPCB-BSRI
2011-05-03 00:00:00,38,47,119.0,274.0,,113.0,MPCB-BSRI
2011-09-03 00:00:00,29,48,143.0,475.0,,129.0,MPCB-BSRI
2011-12-03 00:00:00,61,35,130.0,297.0,,120.0,MPCB-BSRI
16-03-2011,48,34,200.0,571.0,,167.0,MPCB-BSRI
19-03-2011,29,34,182.0,531.0,,155.0,MPCB-BSRI
23-03-2011,25,40,113.0,268.0,,109.0,MPCB-BSRI
26-03-2011,36,56,101.0,383.0,,101.0,MPCB-BSRI
30-03-2011,46,50,140.0,437.0,,127.0,MPCB-BSRI
2011-02-04 00:00:00,35,66,173.0,536.0,,149.0,MPCB-BSRI
2011-06-04 00:00:00,30,48,89.0,275.0,,89.0,MPCB-BSRI
2011-09-04 00:00:00,46,59,119.0,251.0,,113.0,MPCB-BSRI
13-04-2011,21,48,116.0,394.0,,111.0,MPCB-BSRI
16-04-2011,22,52,93.0,268.0,,93.0,MPCB-BSRI
